"County Population by Age, Race, Hispanic origin, and Gender:  April 1, 2000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
County,Race,Gender,Hispanic origin,0-4,5-9,10-14,15-19,15-17,18-19,20-24,25-29,30-34,35-39,40-44,45-49,50-54,55-59,60-64,65-69,70-74,75-79,80-84,85 and up,All Ages,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Okeechobee,Other,Female,Both,27,29,33,16,11,5,22,19,22,30,15,20,8,10,11,7,2,4,1,0,276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Okeechobee,Other,Both Sexes,Nonhispanic,45,29,38,23,16,7,35,33,28,46,40,29,16,13,20,9,7,8,6,0,425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Okeechobee,Other,Both Sexes,Hispanic,12,16,13,9,6,3,12,18,11,10,8,6,2,2,1,0,2,0,0,0,122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Okeechobee,Other,Both Sexes,Both,57,45,51,32,22,10,47,51,39,56,48,35,18,15,21,9,9,8,6,0,547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Okeechobee,All Races,Male,Nonhispanic,822,925,"1,039","1,152",742,410,796,885,967,"1,066","1,115",943,895,839,878,838,798,604,309,185,"15,056",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Okeechobee,All Races,Male,Hispanic,365,342,322,548,309,239,574,489,397,340,263,173,128,83,58,45,39,14,6,3,"4,189",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Okeechobee,All Races,Male,Both,"1,187","1,267","1,361","1,700","1,051",649,"1,370","1,374","1,364","1,406","1,378","1,116","1,023",922,936,883,837,618,315,188,"19,245",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Okeechobee,All Races,Female,Nonhispanic,711,901,956,858,544,314,694,676,754,"1,012","1,005",906,925,886,924,829,827,624,385,297,"14,170",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Okeechobee,All Races,Female,Hispanic,357,292,267,264,157,107,266,238,205,170,134,82,81,50,28,31,17,6,5,2,"2,495",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Okeechobee,All Races,Female,Both,"1,068","1,193","1,223","1,122",701,421,960,914,959,"1,182","1,139",988,"1,006",936,952,860,844,630,390,299,"16,665",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Okeechobee,All Races,Both Sexes,Nonhispanic,"1,533","1,826","1,995","2,010","1,286",724,"1,490","1,561","1,721","2,078","2,120","1,849","1,820","1,725","1,802","1,667","1,625","1,228",694,482,"29,226",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Okeechobee,All Races,Both Sexes,Hispanic,722,634,589,812,466,346,840,727,602,510,397,255,209,133,86,76,56,20,11,5,"6,684",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Okeechobee,All Races,Both Sexes,Both,"2,255","2,460","2,584","2,822","1,752","1,070","2,330","2,288","2,323","2,588","2,517","2,104","2,029","1,858","1,888","1,743","1,681","1,248",705,487,"35,910",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Orange,White,Male,Nonhispanic,"15,398","16,183","15,946","15,848","8,791","7,057","19,586","21,313","22,839","25,570","23,710","19,828","16,872","12,125","9,177","8,428","7,369","6,016","3,815","2,208","262,231",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Orange,White,Male,Hispanic,"6,622","6,900","6,609","6,826","3,961","2,865","7,883","7,604","6,985","6,638","5,346","3,982","3,374","2,400","1,912","1,621","1,224",706,388,250,"77,270",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Orange,White,Male,Both,"22,020","23,083","22,555","22,674","12,752","9,922","27,469","28,917","29,824","32,208","29,056","23,810","20,246","14,525","11,089","10,049","8,593","6,722","4,203","2,458","339,501",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Orange,White,Female,Nonhispanic,"14,441","15,091","15,022","15,836","8,453","7,383","19,013","19,848","20,548","23,266","22,140","19,416","16,861","12,722","10,178","9,482","9,738","8,811","5,934","5,428","263,775",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Orange,White,Female,Hispanic,"6,458","6,572","6,140","6,179","3,530","2,649","6,964","6,980","6,657","6,745","5,661","4,574","3,914","2,868","2,433","2,022","1,571","1,022",597,511,"77,868",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Orange,White,Female,Both,"20,899","21,663","21,162","22,015","11,983","10,032","25,977","26,828","27,205","30,011","27,801","23,990","20,775","15,590","12,611","11,504","11,309","9,833","6,531","5,939","341,643",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Orange,White,Both Sexes,Nonhispanic,"29,839","31,274","30,968","31,684","17,244","14,440","38,599","41,161","43,387","48,836","45,850","39,244","33,733","24,847","19,355","17,910","17,107","14,827","9,749","7,636","526,006",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Orange,White,Both Sexes,Hispanic,"13,080","13,472","12,749","13,005","7,491","5,514","14,847","14,584","13,642","13,383","11,007","8,556","7,288","5,268","4,345","3,643","2,795","1,728",985,761,"155,138",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Orange,White,Both Sexes,Both,"42,919","44,746","43,717","44,689","24,735","19,954","53,446","55,745","57,029","62,219","56,857","47,800","41,021","30,115","23,700","21,553","19,902","16,555","10,734","8,397","681,144",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Orange,Black,Male,Nonhispanic,"7,568","8,440","8,158","7,370","4,540","2,830","6,082","6,164","6,694","6,545","5,922","4,704","3,449","2,554","1,985","1,493","1,168",706,385,308,"79,695",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Orange,Black,Male,Hispanic,552,581,521,479,284,195,516,512,476,426,354,269,185,123,104,87,59,34,18,8,"5,304",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Orange,Black,Male,Both,"8,120","9,021","8,679","7,849","4,824","3,025","6,598","6,676","7,170","6,971","6,276","4,973","3,634","2,677","2,089","1,580","1,227",740,403,316,"84,999",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Orange,Black,Female,Nonhispanic,"7,185","8,240","7,993","7,300","4,396","2,904","6,768","7,066","6,849","7,115","6,527","5,241","4,016","2,868","2,311","2,005","1,533","1,120",782,793,"85,712",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Orange,Black,Female,Hispanic,539,512,507,490,288,202,559,487,450,437,333,263,222,138,119,76,85,44,35,24,"5,320",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Orange,Black,Female,Both,"7,724","8,752","8,500","7,790","4,684","3,106","7,327","7,553","7,299","7,552","6,860","5,504","4,238","3,006","2,430","2,081","1,618","1,164",817,817,"91,032",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Orange,Black,Both Sexes,Nonhispanic,"14,753","16,680","16,151","14,670","8,936","5,734","12,850","13,230","13,543","13,660","12,449","9,945","7,465","5,422","4,296","3,498","2,701","1,826","1,167","1,101","165,407",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Orange,Black,Both Sexes,Hispanic,"1,091","1,093","1,028",969,572,397,"1,075",999,926,863,687,532,407,261,223,163,144,78,53,32,"10,624",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Orange,Black,Both Sexes,Both,"15,844","17,773","17,179","15,639","9,508","6,131","13,925","14,229","14,469","14,523","13,136","10,477","7,872","5,683","4,519","3,661","2,845","1,904","1,220","1,133","176,031",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
